"","Cell","Cell_type"
"3631","C_3631","AT2 cell"
"3632","C_3632","AT2 cell"
"3633","C_3633","AT2 cell"
"3634","C_3634","AT2 cell"
"3635","C_3635","AT2 cell"
"3636","C_3636","Smooth muscle cell"
"3637","C_3637","AT2 cell"
"3638","C_3638","AT2 cell"
"3639","C_3639","AT2 cell"
"3640","C_3640","AT2 cell"
"3641","C_3641","AT2 cell"
"3642","C_3642","AT2 cell"
"3643","C_3643","AT2 cell"
"3644","C_3644","AT2 cell"
"3645","C_3645","AT2 cell"
"3646","C_3646","AT2 cell"
"3647","C_3647","AT2 cell"
"3648","C_3648","AT2 cell"
"3649","C_3649","AT2 cell"
"3650","C_3650","AT2 cell"
"3651","C_3651","AT2 cell"
"3652","C_3652","AT2 cell"
"3653","C_3653","AT2 cell"
"3654","C_3654","AT2 cell"
"3655","C_3655","AT2 cell"
"3656","C_3656","AT2 cell"
"3657","C_3657","AT2 cell"
"3658","C_3658","AT2 cell"
"3659","C_3659","AT2 cell"
"3660","C_3660","AT2 cell"
"3661","C_3661","AT2 cell"
"3662","C_3662","AT2 cell"
"3663","C_3663","AT2 cell"
"3664","C_3664","AT2 cell"
"3665","C_3665","AT2 cell"
"3666","C_3666","AT2 cell"
"3667","C_3667","AT2 cell"
"3668","C_3668","AT2 cell"
"3669","C_3669","AT2 cell"
"3670","C_3670","AT2 cell"
"3671","C_3671","AT2 cell"
"3672","C_3672","AT2 cell"
"3673","C_3673","AT2 cell"
"3674","C_3674","AT2 cell"
"3675","C_3675","AT2 cell"
"3676","C_3676","AT2 cell"
"3677","C_3677","AT2 cell"
"3678","C_3678","AT2 cell"
"3679","C_3679","AT2 cell"
"3680","C_3680","AT2 cell"
"3681","C_3681","AT2 cell"
"3682","C_3682","AT2 cell"
"3683","C_3683","AT2 cell"
"3684","C_3684","AT2 cell"
"3685","C_3685","AT2 cell"
"3686","C_3686","AT2 cell"
"3687","C_3687","AT2 cell"
"3688","C_3688","AT2 cell"
"3689","C_3689","AT2 cell"
"3690","C_3690","AT2 cell"
"3691","C_3691","AT2 cell"
"3692","C_3692","AT2 cell"
"3693","C_3693","AT2 cell"
"3694","C_3694","AT2 cell"
"3695","C_3695","AT2 cell"
"3696","C_3696","AT2 cell"
"3697","C_3697","AT2 cell"
"3698","C_3698","AT2 cell"
"3699","C_3699","AT2 cell"
"3700","C_3700","AT2 cell"
"3701","C_3701","AT2 cell"
"3702","C_3702","AT2 cell"
"3703","C_3703","AT2 cell"
"3704","C_3704","AT2 cell"
"3705","C_3705","AT2 cell"
"3706","C_3706","AT2 cell"
"3707","C_3707","AT2 cell"
"3708","C_3708","AT2 cell"
"3709","C_3709","AT2 cell"
"3710","C_3710","AT2 cell"
"3711","C_3711","AT2 cell"
"3712","C_3712","AT2 cell"
"3713","C_3713","AT2 cell"
"3714","C_3714","AT2 cell"
"3715","C_3715","AT2 cell"
"3716","C_3716","Endothelial cell (APC)"
"3717","C_3717","AT2 cell"
"3718","C_3718","AT2 cell"
"3719","C_3719","AT2 cell"
"3720","C_3720","AT2 cell"
"3721","C_3721","AT2 cell"
"3722","C_3722","AT2 cell"
"3723","C_3723","AT2 cell"
"3724","C_3724","AT2 cell"
"3725","C_3725","AT2 cell"
"3726","C_3726","AT2 cell"
"3727","C_3727","AT2 cell"
"3728","C_3728","AT2 cell"
"3729","C_3729","AT2 cell"
"3730","C_3730","AT2 cell"
"3731","C_3731","Basal cell"
"3732","C_3732","AT2 cell"
"3733","C_3733","AT2 cell"
"3734","C_3734","AT2 cell"
"3735","C_3735","Loop of Henle"
"3736","C_3736","AT2 cell"
"3737","C_3737","AT2 cell"
"3738","C_3738","AT2 cell"
"3739","C_3739","AT2 cell"
"3740","C_3740","AT2 cell"
"3741","C_3741","AT2 cell"
"3742","C_3742","AT2 cell"
"3743","C_3743","AT2 cell"
"3744","C_3744","AT2 cell"
"3745","C_3745","AT2 cell"
"3746","C_3746","AT2 cell"
"3747","C_3747","AT2 cell"
"3748","C_3748","AT2 cell"
"3749","C_3749","AT2 cell"
"3750","C_3750","AT2 cell"
"3751","C_3751","AT2 cell"
"3752","C_3752","AT2 cell"
"3753","C_3753","AT2 cell"
"3754","C_3754","AT2 cell"
"3755","C_3755","AT2 cell"
"3756","C_3756","AT2 cell"
"3757","C_3757","AT2 cell"
"3758","C_3758","AT2 cell"
"3759","C_3759","AT2 cell"
"3760","C_3760","AT2 cell"
"3761","C_3761","AT2 cell"
"3762","C_3762","AT2 cell"
"3763","C_3763","AT2 cell"
"3764","C_3764","AT2 cell"
"3765","C_3765","AT2 cell"
"3766","C_3766","AT2 cell"
"3767","C_3767","AT2 cell"
"3768","C_3768","Fetal epithelial progenitor"
"3769","C_3769","AT2 cell"
"3770","C_3770","AT2 cell"
"3771","C_3771","AT2 cell"
"3772","C_3772","AT2 cell"
"3773","C_3773","AT2 cell"
"3774","C_3774","AT2 cell"
"3775","C_3775","AT2 cell"
"3776","C_3776","AT2 cell"
"3777","C_3777","AT2 cell"
"3778","C_3778","AT2 cell"
"3779","C_3779","AT2 cell"
"3780","C_3780","AT2 cell"
"3781","C_3781","AT2 cell"
"3782","C_3782","AT2 cell"
"3783","C_3783","AT2 cell"
"3784","C_3784","AT2 cell"
"3785","C_3785","AT2 cell"
"3786","C_3786","AT2 cell"
"3787","C_3787","AT2 cell"
"3788","C_3788","AT2 cell"
"3789","C_3789","AT2 cell"
"3790","C_3790","AT2 cell"
"3791","C_3791","AT2 cell"
"3792","C_3792","AT2 cell"
"3793","C_3793","AT2 cell"
"3794","C_3794","AT2 cell"
"3795","C_3795","AT2 cell"
"3796","C_3796","AT2 cell"
"3797","C_3797","AT2 cell"
"3798","C_3798","AT2 cell"
"3799","C_3799","AT2 cell"
"3800","C_3800","Endothelial cell (APC)"
"3801","C_3801","AT2 cell"
"3802","C_3802","AT2 cell"
"3803","C_3803","B cell (Plasmocyte)"
"3804","C_3804","AT2 cell"
"3805","C_3805","AT2 cell"
"3806","C_3806","AT2 cell"
"3807","C_3807","AT2 cell"
"3808","C_3808","AT2 cell"
"3809","C_3809","AT2 cell"
"3810","C_3810","Endothelial cell (APC)"
"3811","C_3811","AT2 cell"
"3812","C_3812","AT2 cell"
"3813","C_3813","AT2 cell"
"3814","C_3814","AT2 cell"
"3815","C_3815","AT2 cell"
"3816","C_3816","AT2 cell"
"3817","C_3817","AT2 cell"
"3818","C_3818","AT2 cell"
"3819","C_3819","AT2 cell"
"3820","C_3820","AT2 cell"
"3821","C_3821","AT2 cell"
"3822","C_3822","AT2 cell"
"3823","C_3823","AT2 cell"
"3824","C_3824","AT2 cell"
"3825","C_3825","AT2 cell"
"3826","C_3826","AT2 cell"
"3827","C_3827","AT2 cell"
"3828","C_3828","AT2 cell"
"3829","C_3829","AT2 cell"
"3830","C_3830","AT2 cell"
"3831","C_3831","AT2 cell"
"3832","C_3832","AT2 cell"
"3833","C_3833","AT2 cell"
"3834","C_3834","AT2 cell"
"3835","C_3835","AT2 cell"
"3836","C_3836","AT2 cell"
"3837","C_3837","AT2 cell"
"3838","C_3838","AT2 cell"
"3839","C_3839","AT2 cell"
"3840","C_3840","AT2 cell"
"3841","C_3841","AT2 cell"
"3842","C_3842","AT2 cell"
"3843","C_3843","AT2 cell"
"3844","C_3844","AT2 cell"
"3845","C_3845","AT2 cell"
"3846","C_3846","AT2 cell"
"3847","C_3847","AT2 cell"
"3848","C_3848","AT2 cell"
"3849","C_3849","AT2 cell"
"3850","C_3850","AT2 cell"
"3851","C_3851","AT2 cell"
"3852","C_3852","AT2 cell"
"3853","C_3853","AT2 cell"
"3854","C_3854","AT2 cell"
"3855","C_3855","AT2 cell"
"3856","C_3856","AT2 cell"
"3857","C_3857","AT2 cell"
"3858","C_3858","AT2 cell"
"3859","C_3859","Endothelial cell (APC)"
"3860","C_3860","AT2 cell"
"3861","C_3861","AT2 cell"
"3862","C_3862","AT2 cell"
"3863","C_3863","AT2 cell"
"3864","C_3864","AT2 cell"
"3865","C_3865","AT2 cell"
"3866","C_3866","AT2 cell"
"3867","C_3867","AT2 cell"
"3868","C_3868","AT2 cell"
"3869","C_3869","AT2 cell"
"3870","C_3870","AT2 cell"
"3871","C_3871","AT2 cell"
"3872","C_3872","AT2 cell"
"3873","C_3873","AT2 cell"
"3874","C_3874","AT2 cell"
"3875","C_3875","AT2 cell"
"3876","C_3876","AT2 cell"
"3877","C_3877","Endothelial cell"
"3878","C_3878","AT2 cell"
"3879","C_3879","AT2 cell"
"3880","C_3880","AT2 cell"
"3881","C_3881","AT2 cell"
"3882","C_3882","AT2 cell"
"3883","C_3883","AT2 cell"
"3884","C_3884","AT2 cell"
"3885","C_3885","AT2 cell"
"3886","C_3886","T cell"
"3887","C_3887","AT2 cell"
"3888","C_3888","Endothelial cell (endothelial to mesenchymal transition)"
"3889","C_3889","AT2 cell"
"3890","C_3890","AT2 cell"
"3891","C_3891","AT2 cell"
"3892","C_3892","AT2 cell"
"3893","C_3893","AT2 cell"
"3894","C_3894","AT2 cell"
"3895","C_3895","AT2 cell"
"3896","C_3896","AT2 cell"
"3897","C_3897","AT2 cell"
"3898","C_3898","AT2 cell"
"3899","C_3899","AT2 cell"
"3900","C_3900","Macrophage"
"3901","C_3901","AT2 cell"
"3902","C_3902","Macrophage"
"3903","C_3903","Macrophage"
"3904","C_3904","Macrophage"
"3905","C_3905","Macrophage"
"3906","C_3906","Macrophage"
"3907","C_3907","Macrophage"
"3908","C_3908","Macrophage"
"3909","C_3909","Macrophage"
"3910","C_3910","Macrophage"
"3911","C_3911","Macrophage"
"3912","C_3912","Macrophage"
"3913","C_3913","Endothelial cell (APC)"
"3914","C_3914","AT2 cell"
"3915","C_3915","Macrophage"
"3916","C_3916","Macrophage"
"3917","C_3917","M2 Macrophage"
"3918","C_3918","Macrophage"
"3919","C_3919","Macrophage"
"3920","C_3920","Mast cell"
"3921","C_3921","Macrophage"
"3922","C_3922","Endothelial cell (endothelial to mesenchymal transition)"
"3923","C_3923","Monocyte"
"3924","C_3924","Dendritic cell"
"3925","C_3925","Macrophage"
"3926","C_3926","Endothelial cell (endothelial to mesenchymal transition)"
"3927","C_3927","Macrophage"
"3928","C_3928","Macrophage"
"3929","C_3929","Macrophage"
"3930","C_3930","Macrophage"
"3931","C_3931","Macrophage"
"3932","C_3932","Monocyte"
"3933","C_3933","Monocyte"
"3934","C_3934","Macrophage"
"3935","C_3935","Macrophage"
"3936","C_3936","Macrophage"
"3937","C_3937","Macrophage"
"3938","C_3938","Monocyte"
"3939","C_3939","Macrophage"
"3940","C_3940","Macrophage"
"3941","C_3941","AT2 cell"
"3942","C_3942","Monocyte"
"3943","C_3943","Macrophage"
"3944","C_3944","Macrophage"
"3945","C_3945","Monocyte"
"3946","C_3946","Macrophage"
"3947","C_3947","Macrophage"
"3948","C_3948","Macrophage"
"3949","C_3949","Monocyte"
"3950","C_3950","Macrophage"
"3951","C_3951","Macrophage"
"3952","C_3952","Macrophage"
"3953","C_3953","AT2 cell"
"3954","C_3954","Macrophage"
"3955","C_3955","AT2 cell"
"3956","C_3956","Macrophage"
"3957","C_3957","AT2 cell"
"3958","C_3958","Endothelial cell (APC)"
"3959","C_3959","Macrophage"
"3960","C_3960","Monocyte"
"3961","C_3961","Macrophage"
"3962","C_3962","Macrophage"
"3963","C_3963","Macrophage"
"3964","C_3964","Macrophage"
"3965","C_3965","Monocyte"
"3966","C_3966","Macrophage"
"3967","C_3967","Macrophage"
"3968","C_3968","AT2 cell"
"3969","C_3969","Macrophage"
"3970","C_3970","Macrophage"
"3971","C_3971","Macrophage"
"3972","C_3972","Monocyte"
"3973","C_3973","Macrophage"
"3974","C_3974","Macrophage"
"3975","C_3975","Macrophage"
"3976","C_3976","Macrophage"
"3977","C_3977","T cell"
"3978","C_3978","Monocyte"
"3979","C_3979","Monocyte"
"3980","C_3980","AT2 cell"
"3981","C_3981","Macrophage"
"3982","C_3982","Endothelial cell (APC)"
"3983","C_3983","Monocyte"
"3984","C_3984","Macrophage"
"3985","C_3985","Macrophage"
"3986","C_3986","Macrophage"
"3987","C_3987","Macrophage"
"3988","C_3988","Macrophage"
"3989","C_3989","Monocyte"
"3990","C_3990","Macrophage"
"3991","C_3991","Dendritic cell"
"3992","C_3992","Macrophage"
"3993","C_3993","Monocyte"
"3994","C_3994","Macrophage"
"3995","C_3995","Monocyte"
"3996","C_3996","Macrophage"
"3997","C_3997","Macrophage"
"3998","C_3998","Monocyte"
"3999","C_3999","Macrophage"
"4000","C_4000","Macrophage"
"4001","C_4001","Macrophage"
"4002","C_4002","Macrophage"
"4003","C_4003","Monocyte"
"4004","C_4004","Macrophage"
"4005","C_4005","Monocyte"
"4006","C_4006","Macrophage"
"4007","C_4007","Macrophage"
"4008","C_4008","Macrophage"
"4009","C_4009","Monocyte"
"4010","C_4010","Monocyte"
"4011","C_4011","Macrophage"
"4012","C_4012","Macrophage"
"4013","C_4013","Macrophage"
"4014","C_4014","Macrophage"
"4015","C_4015","Macrophage"
"4016","C_4016","Macrophage"
"4017","C_4017","Monocyte"
"4018","C_4018","Macrophage"
"4019","C_4019","Macrophage"
"4020","C_4020","AT2 cell"
"4021","C_4021","Monocyte"
"4022","C_4022","Monocyte"
"4023","C_4023","Macrophage"
"4024","C_4024","Monocyte"
"4025","C_4025","Macrophage"
"4026","C_4026","AT2 cell"
"4027","C_4027","Monocyte"
"4028","C_4028","Monocyte"
"4029","C_4029","Monocyte"
"4030","C_4030","Macrophage"
"4031","C_4031","Macrophage"
"4032","C_4032","Macrophage"
"4033","C_4033","Macrophage"
"4034","C_4034","Epithelial cell"
"4035","C_4035","Macrophage"
"4036","C_4036","Macrophage"
"4037","C_4037","Macrophage"
"4038","C_4038","Monocyte"
"4039","C_4039","Monocyte"
"4040","C_4040","Macrophage"
"4041","C_4041","Macrophage"
"4042","C_4042","Macrophage"
"4043","C_4043","AT2 cell"
"4044","C_4044","Monocyte"
"4045","C_4045","Macrophage"
"4046","C_4046","Macrophage"
"4047","C_4047","Monocyte"
"4048","C_4048","Macrophage"
"4049","C_4049","AT2 cell"
"4050","C_4050","Monocyte"
"4051","C_4051","Monocyte"
"4052","C_4052","Macrophage"
"4053","C_4053","Macrophage"
"4054","C_4054","Macrophage"
"4055","C_4055","AT2 cell"
"4056","C_4056","Monocyte"
"4057","C_4057","Macrophage"
"4058","C_4058","AT2 cell"
"4059","C_4059","AT2 cell"
"4060","C_4060","Macrophage"
"4061","C_4061","Macrophage"
"4062","C_4062","Macrophage"
"4063","C_4063","AT2 cell"
"4064","C_4064","Monocyte"
"4065","C_4065","AT2 cell"
"4066","C_4066","Monocyte"
"4067","C_4067","Monocyte"
"4068","C_4068","Monocyte"
"4069","C_4069","Macrophage"
"4070","C_4070","Monocyte"
"4071","C_4071","Monocyte"
"4072","C_4072","Endothelial cell (APC)"
"4073","C_4073","Macrophage"
"4074","C_4074","Macrophage"
"4075","C_4075","Macrophage"
"4076","C_4076","Macrophage"
"4077","C_4077","AT2 cell"
"4078","C_4078","Macrophage"
"4079","C_4079","Macrophage"
"4080","C_4080","Endothelial cell (APC)"
"4081","C_4081","Macrophage"
"4082","C_4082","Macrophage"
"4083","C_4083","Macrophage"
"4084","C_4084","Macrophage"
"4085","C_4085","Macrophage"
"4086","C_4086","Macrophage"
"4087","C_4087","Monocyte"
"4088","C_4088","Monocyte"
"4089","C_4089","Macrophage"
"4090","C_4090","Macrophage"
"4091","C_4091","Macrophage"
"4092","C_4092","Monocyte"
"4093","C_4093","AT2 cell"
"4094","C_4094","Mast cell"
"4095","C_4095","AT2 cell"
"4096","C_4096","Monocyte"
"4097","C_4097","Monocyte"
"4098","C_4098","Smooth muscle cell"
"4099","C_4099","Monocyte"
"4100","C_4100","Macrophage"
"4101","C_4101","Monocyte"
"4102","C_4102","Macrophage"
"4103","C_4103","Macrophage"
"4104","C_4104","Macrophage"
"4105","C_4105","Macrophage"
"4106","C_4106","Macrophage"
"4107","C_4107","Monocyte"
"4108","C_4108","Monocyte"
"4109","C_4109","Macrophage"
"4110","C_4110","Macrophage"
"4111","C_4111","Macrophage"
"4112","C_4112","Monocyte"
"4113","C_4113","Macrophage"
"4114","C_4114","Macrophage"
"4115","C_4115","Endothelial cell (APC)"
"4116","C_4116","Monocyte"
"4117","C_4117","Endothelial cell (APC)"
"4118","C_4118","Monocyte"
"4119","C_4119","Endothelial cell (APC)"
"4120","C_4120","Macrophage"
"4121","C_4121","Macrophage"
"4122","C_4122","Macrophage"
"4123","C_4123","Macrophage"
"4124","C_4124","Macrophage"
"4125","C_4125","Macrophage"
"4126","C_4126","AT2 cell"
"4127","C_4127","Monocyte"
"4128","C_4128","Monocyte"
"4129","C_4129","Monocyte"
"4130","C_4130","Kidney intercalated cell"
"4131","C_4131","Macrophage"
"4132","C_4132","Monocyte"
"4133","C_4133","Monocyte"
"4134","C_4134","Macrophage"
"4135","C_4135","Endothelial cell (APC)"
"4136","C_4136","Macrophage"
"4137","C_4137","Macrophage"
"4138","C_4138","Macrophage"
"4139","C_4139","Macrophage"
"4140","C_4140","Monocyte"
"4141","C_4141","Macrophage"
"4142","C_4142","Macrophage"
"4143","C_4143","Dendritic cell"
"4144","C_4144","AT2 cell"
"4145","C_4145","AT2 cell"
"4146","C_4146","AT2 cell"
"4147","C_4147","AT2 cell"
"4148","C_4148","Endothelial cell (APC)"
"4149","C_4149","AT2 cell"
"4150","C_4150","AT2 cell"
"4151","C_4151","AT2 cell"
"4152","C_4152","AT2 cell"
"4153","C_4153","AT2 cell"
"4154","C_4154","AT2 cell"
"4155","C_4155","AT2 cell"
"4156","C_4156","AT2 cell"
"4157","C_4157","AT2 cell"
"4158","C_4158","AT2 cell"
"4159","C_4159","AT2 cell"
"4160","C_4160","AT2 cell"
"4161","C_4161","AT2 cell"
"4162","C_4162","Gastric endocrine cell"
"4163","C_4163","AT2 cell"
"4164","C_4164","AT2 cell"
"4165","C_4165","Endothelial cell (APC)"
"4166","C_4166","AT2 cell"
"4167","C_4167","AT2 cell"
"4168","C_4168","AT2 cell"
"4169","C_4169","AT2 cell"
"4170","C_4170","AT2 cell"
"4171","C_4171","AT2 cell"
"4172","C_4172","AT2 cell"
"4173","C_4173","AT2 cell"
"4174","C_4174","AT2 cell"
"4175","C_4175","Endothelial cell (APC)"
"4176","C_4176","AT2 cell"
"4177","C_4177","AT2 cell"
"4178","C_4178","AT2 cell"
"4179","C_4179","AT2 cell"
"4180","C_4180","AT2 cell"
"4181","C_4181","AT2 cell"
"4182","C_4182","AT2 cell"
"4183","C_4183","AT2 cell"
"4184","C_4184","AT2 cell"
"4185","C_4185","AT2 cell"
"4186","C_4186","AT2 cell"
"4187","C_4187","AT2 cell"
"4188","C_4188","AT2 cell"
"4189","C_4189","AT2 cell"
"4190","C_4190","AT2 cell"
"4191","C_4191","AT2 cell"
"4192","C_4192","Endothelial cell (APC)"
"4193","C_4193","AT2 cell"
"4194","C_4194","AT2 cell"
"4195","C_4195","AT2 cell"
"4196","C_4196","AT2 cell"
"4197","C_4197","AT2 cell"
"4198","C_4198","AT2 cell"
"4199","C_4199","AT2 cell"
"4200","C_4200","AT2 cell"
"4201","C_4201","AT2 cell"
"4202","C_4202","AT2 cell"
"4203","C_4203","AT2 cell"
"4204","C_4204","AT2 cell"
"4205","C_4205","AT2 cell"
"4206","C_4206","Macrophage"
"4207","C_4207","AT2 cell"
"4208","C_4208","Endothelial cell (APC)"
"4209","C_4209","AT2 cell"
"4210","C_4210","AT2 cell"
"4211","C_4211","AT2 cell"
"4212","C_4212","AT2 cell"
"4213","C_4213","AT2 cell"
"4214","C_4214","AT2 cell"
"4215","C_4215","AT2 cell"
"4216","C_4216","AT2 cell"
"4217","C_4217","Endothelial cell (endothelial to mesenchymal transition)"
"4218","C_4218","AT2 cell"
"4219","C_4219","AT2 cell"
"4220","C_4220","AT2 cell"
"4221","C_4221","AT2 cell"
"4222","C_4222","AT2 cell"
"4223","C_4223","AT2 cell"
"4224","C_4224","AT2 cell"
"4225","C_4225","AT2 cell"
"4226","C_4226","Endothelial cell (APC)"
"4227","C_4227","AT2 cell"
"4228","C_4228","AT2 cell"
"4229","C_4229","AT2 cell"
"4230","C_4230","AT2 cell"
"4231","C_4231","AT2 cell"
"4232","C_4232","AT2 cell"
"4233","C_4233","AT2 cell"
"4234","C_4234","Endothelial cell (APC)"
"4235","C_4235","AT2 cell"
"4236","C_4236","AT2 cell"
"4237","C_4237","AT2 cell"
"4238","C_4238","AT2 cell"
"4239","C_4239","AT2 cell"
"4240","C_4240","AT2 cell"
"4241","C_4241","AT2 cell"
"4242","C_4242","AT2 cell"
"4243","C_4243","AT2 cell"
"4244","C_4244","AT2 cell"
"4245","C_4245","AT2 cell"
"4246","C_4246","AT2 cell"
"4247","C_4247","AT2 cell"
"4248","C_4248","AT2 cell"
"4249","C_4249","AT2 cell"
"4250","C_4250","AT2 cell"
"4251","C_4251","AT2 cell"
"4252","C_4252","AT2 cell"
"4253","C_4253","AT2 cell"
"4254","C_4254","AT2 cell"
"4255","C_4255","AT2 cell"
"4256","C_4256","AT2 cell"
"4257","C_4257","AT2 cell"
"4258","C_4258","AT2 cell"
"4259","C_4259","AT2 cell"
"4260","C_4260","AT2 cell"
"4261","C_4261","AT2 cell"
"4262","C_4262","AT2 cell"
"4263","C_4263","AT2 cell"
"4264","C_4264","AT2 cell"
"4265","C_4265","AT2 cell"
"4266","C_4266","AT2 cell"
"4267","C_4267","AT2 cell"
"4268","C_4268","AT2 cell"
"4269","C_4269","Endothelial cell (APC)"
"4270","C_4270","AT2 cell"
"4271","C_4271","AT2 cell"
"4272","C_4272","AT2 cell"
"4273","C_4273","AT2 cell"
"4274","C_4274","AT2 cell"
"4275","C_4275","AT2 cell"
"4276","C_4276","AT2 cell"
"4277","C_4277","AT2 cell"
"4278","C_4278","Endothelial cell (APC)"
